Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,1,1,0,0,0,0,0,0,-14,0.12,2.5,72.37,-10,1028,N/A
2018,1,1,0,30,0,0,0,0,-14,0.12,2.5,73.52,-10.200000000000001,1028,N/A
2018,1,1,1,0,0,0,0,0,-13.9,0.12,2.5,74.87,-10.3,1029,N/A
2018,1,1,1,30,0,0,0,0,-13.9,0.12,2.6,74.87,-10.3,1029,N/A
2018,1,1,2,0,0,0,0,0,-13.8,0.12,2.7,75.8,-10.4,1029,N/A
2018,1,1,2,30,0,0,0,0,-13.8,0.12,2.8000000000000003,76.4,-10.5,1029,N/A
2018,1,1,3,0,0,0,0,0,-13.9,0.12,2.9000000000000004,76.15,-10.5,1029,N/A
2018,1,1,3,30,0,0,0,0,-13.9,0.12,2.9000000000000004,76.15,-10.5,1029,N/A
2018,1,1,4,0,0,0,0,0,-14.200000000000001,0.12,2.9000000000000004,75.10000000000001,-10.600000000000001,1029,N/A
2018,1,1,4,30,0,0,0,0,-14.100000000000001,0.12,2.7,75.77,-10.700000000000001,1030,N/A
2018,1,1,5,0,0,0,0,0,-14.4,0.12,2.6,74.98,-10.8,1030,N/A
2018,1,1,5,30,0,0,0,0,-14.4,0.12,2.3000000000000003,75.58,-10.9,1030,N/A
2018,1,1,6,0,0,0,0,0,-14.5,0.12,2.1,75.7,-11.100000000000001,1030,N/A
2018,1,1,6,30,0,0,0,0,-14.5,0.12,2,75.7,-11.100000000000001,1030,N/A
2018,1,1,7,0,0,0,0,0,-14.600000000000001,0.12,1.9000000000000001,75.78,-11.200000000000001,1031,N/A
2018,1,1,7,30,8,111,9,9,-14.600000000000001,0.12,2.3000000000000003,70.55,-10.3,1031,N/A
2018,1,1,8,0,28,474,68,68,-14.9,0.12,2.8000000000000003,64.77,-9.5,1031,N/A
2018,1,1,8,30,41,622,143,147,-14.9,0.12,3,60.36,-8.6,1031,N/A
2018,1,1,9,0,48,768,230,230,-15.700000000000001,0.12,3.3000000000000003,52.550000000000004,-7.7,1031,N/A
2018,1,1,9,30,55,831,306,306,-15.700000000000001,0.12,3.6,50.22,-7.1000000000000005,1032,N/A
2018,1,1,10,0,62,869,373,373,-16.400000000000002,0.12,3.9000000000000004,45.38,-6.5,1032,N/A
2018,1,1,10,30,77,809,403,430,-16.400000000000002,0.12,4,44.300000000000004,-6.2,1031,N/A
2018,1,1,11,0,89,773,427,473,-16.5,0.12,4,42.93,-5.9,1031,N/A
2018,1,1,11,30,133,567,394,502,-16.5,0.12,4.1000000000000005,42.28,-5.7,1031,N/A
2018,1,1,12,0,159,450,371,515,-16.400000000000002,0.12,4.1000000000000005,42.160000000000004,-5.5,1030,N/A
2018,1,1,12,30,153,403,343,513,-16.400000000000002,0.12,4.1000000000000005,41.53,-5.300000000000001,1030,N/A
2018,1,1,13,0,143,416,333,495,-16.2,0.12,4.2,41.89,-5.2,1030,N/A
2018,1,1,13,30,135,369,294,463,-16.2,0.12,4.2,41.53,-5.1000000000000005,1029,N/A
2018,1,1,14,0,118,473,304,417,-16,0.12,4.2,41.67,-5,1029,N/A
2018,1,1,14,30,108,426,256,358,-16,0.12,4.2,41.67,-5,1029,N/A
2018,1,1,15,0,80,439,207,288,-16,0.12,4.2,42.15,-5.1000000000000005,1029,N/A
2018,1,1,15,30,55,626,194,210,-16,0.12,4.2,42.79,-5.300000000000001,1029,N/A
2018,1,1,16,0,43,509,118,128,-15.9,0.12,4.1000000000000005,43.75,-5.5,1030,N/A
2018,1,1,16,30,24,294,44,52,-15.9,0.12,4,44.42,-5.7,1030,N/A
2018,1,1,17,0,4,35,3,3,-15.5,0.12,3.9000000000000004,47.06,-6,1030,N/A
2018,1,1,17,30,0,0,0,0,-15.5,0.12,3.7,48.9,-6.5,1030,N/A
2018,1,1,18,0,0,0,0,0,-15.100000000000001,0.12,3.6,52.44,-7,1031,N/A
2018,1,1,18,30,0,0,0,0,-15.100000000000001,0.12,3.6,52.44,-7,1031,N/A
2018,1,1,19,0,0,0,0,0,-15.3,0.12,4.3,53.94,-7.6000000000000005,1031,N/A
2018,1,1,19,30,0,0,0,0,-15.3,0.12,4.5,54.36,-7.7,1031,N/A
2018,1,1,20,0,0,0,0,0,-15.9,0.12,4.800000000000001,52.51,-7.9,1032,N/A
2018,1,1,20,30,0,0,0,0,-15.9,0.12,4.7,53.33,-8.1,1032,N/A
2018,1,1,21,0,0,0,0,0,-16.3,0.12,4.7,52.49,-8.3,1032,N/A
2018,1,1,21,30,0,0,0,0,-16.3,0.12,4.6000000000000005,54.15,-8.700000000000001,1032,N/A
2018,1,1,22,0,0,0,0,0,-16.5,0.12,4.5,55.11,-9.1,1032,N/A
2018,1,1,22,30,0,0,0,0,-16.5,0.12,4.5,56.42,-9.4,1032,N/A
2018,1,1,23,0,0,0,0,0,-16.7,0.12,4.5,56.550000000000004,-9.700000000000001,1032,N/A
2018,1,1,23,30,0,0,0,0,-16.7,0.12,4.5,57.44,-9.9,1032,N/A
2018,1,2,0,0,0,0,0,0,-17,0.12,4.4,57.230000000000004,-10.100000000000001,1032,N/A
2018,1,2,0,30,0,0,0,0,-17,0.12,4.3,58.14,-10.3,1032,N/A
2018,1,2,1,0,0,0,0,0,-17,0.12,4.2,58.550000000000004,-10.4,1033,N/A
2018,1,2,1,30,0,0,0,0,-17,0.12,4.1000000000000005,59.49,-10.600000000000001,1033,N/A
2018,1,2,2,0,0,0,0,0,-16.7,0.12,3.9000000000000004,61.13,-10.700000000000001,1033,N/A
2018,1,2,2,30,0,0,0,0,-16.7,0.12,3.9000000000000004,61.620000000000005,-10.8,1033,N/A
2018,1,2,3,0,0,0,0,0,-16.6,0.12,3.9000000000000004,63.6,-11,1033,N/A
2018,1,2,3,30,0,0,0,0,-16.6,0.12,3.9000000000000004,63.6,-11,1033,N/A
2018,1,2,4,0,0,0,0,0,-16.5,0.12,3.9000000000000004,64.55,-11.100000000000001,1033,N/A
2018,1,2,4,30,0,0,0,0,-16.5,0.12,3.8000000000000003,65.07000000000001,-11.200000000000001,1033,N/A
2018,1,2,5,0,0,0,0,0,-16.5,0.12,3.8000000000000003,65.46000000000001,-11.3,1033,N/A
2018,1,2,5,30,0,0,0,0,-16.5,0.12,3.8000000000000003,65.99,-11.4,1033,N/A
2018,1,2,6,0,0,0,0,0,-16.5,0.12,3.7,65.75,-11.4,1034,N/A
2018,1,2,6,30,0,0,0,0,-16.5,0.12,3.8000000000000003,66.28,-11.5,1034,N/A
2018,1,2,7,0,0,0,0,0,-16.6,0.12,3.8000000000000003,66.02,-11.5,1034,N/A
2018,1,2,7,30,8,107,9,9,-16.6,0.12,4.1000000000000005,63.440000000000005,-11,1034,N/A
2018,1,2,8,0,27,503,69,69,-16.8,0.12,4.4,59.79,-10.5,1034,N/A
2018,1,2,8,30,37,676,148,148,-16.8,0.12,4.5,56.57,-9.8,1034,N/A
2018,1,2,9,0,45,770,227,227,-17,0.12,4.6000000000000005,53.34,-9.200000000000001,1034,N/A
2018,1,2,9,30,52,832,303,303,-17,0.12,4.4,50.5,-8.5,1034,N/A
2018,1,2,10,0,59,871,371,371,-16.7,0.12,4.2,49.050000000000004,-7.9,1034,N/A
2018,1,2,10,30,62,903,427,427,-16.7,0.12,4,46.47,-7.2,1034,N/A
2018,1,2,11,0,64,925,470,470,-16.3,0.12,3.9000000000000004,45.550000000000004,-6.5,1033,N/A
2018,1,2,11,30,65,939,499,499,-16.3,0.12,3.8000000000000003,43.51,-5.9,1033,N/A
2018,1,2,12,0,66,946,513,513,-15.9,0.12,3.8000000000000003,43.52,-5.4,1032,N/A
2018,1,2,12,30,65,947,512,512,-15.9,0.12,3.7,41.86,-4.9,1031,N/A
2018,1,2,13,0,64,942,496,496,-15.4,0.12,3.7,42.18,-4.5,1031,N/A
2018,1,2,13,30,62,929,464,464,-15.4,0.12,3.7,41.24,-4.2,1031,N/A
2018,1,2,14,0,59,908,419,419,-15,0.12,3.6,41.72,-3.9000000000000004,1030,N/A
2018,1,2,14,30,55,876,360,360,-15,0.12,3.4000000000000004,41.72,-3.9000000000000004,1030,N/A
2018,1,2,15,0,50,829,291,291,-14.600000000000001,0.12,3.3000000000000003,43.2,-3.9000000000000004,1030,N/A
2018,1,2,15,30,43,757,213,213,-14.600000000000001,0.12,2.6,45.19,-4.5,1030,N/A
2018,1,2,16,0,36,645,132,132,-12.8,0.12,1.9000000000000001,55.27,-5.2,1029,N/A
2018,1,2,16,30,24,448,55,55,-12.8,0.12,1.7000000000000002,58.730000000000004,-6,1029,N/A
2018,1,2,17,0,4,44,3,3,-12.4,0.12,1.4000000000000001,63.65,-6.7,1029,N/A
2018,1,2,17,30,0,0,0,0,-12.4,0.12,1.5,65.13,-7,1029,N/A
2018,1,2,18,0,0,0,0,0,-12.9,0.12,1.5,64.45,-7.300000000000001,1029,N/A
2018,1,2,18,30,0,0,0,0,-12.9,0.12,1.5,64.45,-7.300000000000001,1029,N/A
2018,1,2,19,0,0,0,0,0,-13.100000000000001,0.12,1.6,65.48,-7.800000000000001,1029,N/A
2018,1,2,19,30,0,0,0,0,-13.100000000000001,0.12,1.7000000000000002,66.5,-8,1029,N/A
2018,1,2,20,0,0,0,0,0,-13.3,0.12,1.7000000000000002,66.82000000000001,-8.200000000000001,1029,N/A
2018,1,2,20,30,0,0,0,0,-13.3,0.12,1.8,67.8,-8.4,1028,N/A
2018,1,2,21,0,0,0,0,0,-13.4,0.12,1.8,68.53,-8.6,1028,N/A
2018,1,2,21,30,0,0,0,0,-13.4,0.12,1.8,69.60000000000001,-8.8,1028,N/A
2018,1,2,22,0,0,0,0,0,-13.3,0.12,1.8,71.06,-9,1028,N/A
2018,1,2,22,30,0,0,0,0,-13.3,0.12,1.7000000000000002,72.18,-9.200000000000001,1028,N/A
2018,1,2,23,0,0,0,0,0,-13.200000000000001,0.12,1.6,74.01,-9.4,1028,N/A
2018,1,2,23,30,0,0,0,0,-13.200000000000001,0.12,1.6,74.60000000000001,-9.5,1028,N/A
2018,1,3,0,0,0,0,0,0,-13.200000000000001,0.12,1.5,75.71000000000001,-9.700000000000001,1027,N/A
2018,1,3,0,30,0,0,0,0,-13.200000000000001,0.12,1.4000000000000001,76.3,-9.8,1027,N/A
2018,1,3,1,0,0,0,0,0,-13.200000000000001,0.12,1.3,76.71000000000001,-9.9,1027,N/A
2018,1,3,1,30,0,0,0,0,-13.200000000000001,0.12,1.3,77.31,-10,1027,N/A
2018,1,3,2,0,0,0,0,0,-13.200000000000001,0.12,1.2000000000000002,77.25,-10,1027,N/A
2018,1,3,2,30,0,0,0,0,-13.200000000000001,0.12,1.1,77.78,-10.100000000000001,1026,N/A
2018,1,3,3,0,0,0,0,0,-13.200000000000001,0.12,1.1,77.82000000000001,-10.100000000000001,1026,N/A
2018,1,3,3,30,0,0,0,0,-13.200000000000001,0.12,1,77.82000000000001,-10.100000000000001,1026,N/A
2018,1,3,4,0,0,0,0,0,-13.200000000000001,0.12,0.8,77.89,-10.100000000000001,1026,N/A
2018,1,3,4,30,0,0,0,0,-13.200000000000001,0.12,0.7000000000000001,77.28,-10,1026,N/A
2018,1,3,5,0,0,0,0,0,-13.3,0.12,0.5,76.48,-9.9,1025,N/A
2018,1,3,5,30,0,0,0,0,-13.3,0.12,0.5,76.48,-9.9,1025,N/A
2018,1,3,6,0,0,0,0,0,-13.5,0.12,0.5,74.81,-9.9,1025,N/A
2018,1,3,6,30,0,0,0,0,-13.5,0.12,0.6000000000000001,74.81,-9.9,1025,N/A
2018,1,3,7,0,0,0,0,0,-13.4,0.12,0.7000000000000001,75.71000000000001,-9.9,1025,N/A
2018,1,3,7,30,8,84,8,8,-13.4,0.12,0.8,71.10000000000001,-9.1,1025,N/A
2018,1,3,8,0,27,404,61,66,-12.100000000000001,0.12,0.9,74.38,-8.4,1025,N/A
2018,1,3,8,30,51,333,106,144,-12.100000000000001,0.12,1.2000000000000002,68.83,-7.4,1025,N/A
2018,1,3,9,0,63,571,198,226,-12,0.12,1.6,63.84,-6.300000000000001,1025,N/A
2018,1,3,9,30,58,796,299,302,-12,0.12,1.7000000000000002,59.1,-5.300000000000001,1024,N/A
2018,1,3,10,0,70,799,356,369,-11.4,0.12,1.9000000000000001,57.77,-4.3,1024,N/A
2018,1,3,10,30,135,437,312,425,-11.4,0.12,2.1,53.95,-3.4000000000000004,1023,N/A
2018,1,3,11,0,167,355,323,465,-10.9,0.12,2.3000000000000003,52.42,-2.5,1023,N/A
2018,1,3,11,30,200,122,256,491,-10.9,0.12,2.5,50.1,-1.9000000000000001,1022,N/A
2018,1,3,12,0,211,138,276,504,-11,0.12,2.6,47.36,-1.2000000000000002,1022,N/A
2018,1,3,12,30,208,168,288,503,-11,0.12,2.5,45.95,-0.8,1021,N/A
2018,1,3,13,0,174,357,338,486,-11.4,0.12,2.4000000000000004,43.39,-0.5,1020,N/A
2018,1,3,13,30,110,661,397,455,-11.4,0.12,2,42.45,-0.2,1020,N/A
2018,1,3,14,0,81,789,395,410,-11.8,0.12,1.7000000000000002,40.26,0.1,1019,N/A
2018,1,3,14,30,74,760,341,348,-11.8,0.12,1.6,40.84,-0.1,1019,N/A
2018,1,3,15,0,78,585,249,278,-9.5,0.12,1.4000000000000001,49.77,-0.30000000000000004,1019,N/A
2018,1,3,15,30,67,415,161,203,-9.5,0.12,1.2000000000000002,52,-0.9,1019,N/A
2018,1,3,16,0,50,301,96,124,-7.9,0.12,0.9,61.38,-1.4000000000000001,1019,N/A
2018,1,3,16,30,26,113,34,51,-7.9,0.12,1,63.14,-1.8,1018,N/A
2018,1,3,17,0,5,43,4,5,-8.700000000000001,0.12,1,61.19,-2.2,1018,N/A
2018,1,3,17,30,0,0,0,0,-8.700000000000001,0.12,1.1,63.43,-2.7,1017,N/A
2018,1,3,18,0,0,0,0,0,-8.8,0.12,1.3,65.47,-3.2,1017,N/A
2018,1,3,18,30,0,0,0,0,-8.8,0.12,1.3,65.47,-3.2,1017,N/A
2018,1,3,19,0,0,0,0,0,-8.6,0.12,1.5,67.64,-3.5,1016,N/A
2018,1,3,19,30,0,0,0,0,-8.6,0.12,1.6,67.14,-3.4000000000000004,1016,N/A
2018,1,3,20,0,0,0,0,0,-8,0.12,1.6,69.84,-3.3000000000000003,1016,N/A
2018,1,3,20,30,0,0,0,0,-8,0.12,1.6,69.77,-3.3000000000000003,1015,N/A
2018,1,3,21,0,0,0,0,0,-7.5,0.12,1.6,73.36,-3.4000000000000004,1015,N/A
2018,1,3,21,30,0,0,0,0,-7.5,0.12,1.7000000000000002,73.84,-3.5,1014,N/A
2018,1,3,22,0,0,0,0,0,-7,0.12,1.7000000000000002,76.5,-3.5,1014,N/A
2018,1,3,22,30,0,0,0,0,-7,0.12,1.9000000000000001,77,-3.6,1013,N/A
2018,1,3,23,0,0,0,0,0,-6.800000000000001,0.12,2,78.3,-3.6,1012,N/A
2018,1,3,23,30,0,0,0,0,-6.800000000000001,0.12,2.4000000000000004,78.88,-3.7,1012,N/A
2018,1,4,0,0,0,0,0,0,-6.800000000000001,0.12,2.7,79.83,-3.8000000000000003,1011,N/A
2018,1,4,0,30,0,0,0,0,-6.800000000000001,0.12,3.1,80.43,-3.9000000000000004,1011,N/A
2018,1,4,1,0,0,0,0,0,-6.9,0.12,3.6,81.09,-4.1000000000000005,1010,N/A
2018,1,4,1,30,0,0,0,0,-6.9,0.12,3.9000000000000004,81.62,-4.2,1009,N/A
2018,1,4,2,0,0,0,0,0,-7,0.12,4.1000000000000005,81.99,-4.4,1009,N/A
2018,1,4,2,30,0,0,0,0,-7,0.12,4.3,82.53,-4.5,1008,N/A
2018,1,4,3,0,0,0,0,0,-7,0.12,4.5,83.18,-4.6000000000000005,1008,N/A
2018,1,4,3,30,0,0,0,0,-7,0.12,4.7,83.09,-4.6000000000000005,1007,N/A
2018,1,4,4,0,0,0,0,0,-7,0.12,5,84.08,-4.7,1006,N/A
2018,1,4,4,30,0,0,0,0,-7,0.12,5.300000000000001,84.08,-4.7,1006,N/A
2018,1,4,5,0,0,0,0,0,-7.300000000000001,0.12,5.7,81.62,-4.6000000000000005,1005,N/A
2018,1,4,5,30,0,0,0,0,-7.300000000000001,0.12,6.2,82.24,-4.7,1005,N/A
2018,1,4,6,0,0,0,0,0,-8.200000000000001,0.12,6.6000000000000005,76.86,-4.800000000000001,1004,N/A
2018,1,4,6,30,0,0,0,0,-8.200000000000001,0.12,7,78.03,-5,1004,N/A
2018,1,4,7,0,0,0,0,0,-9.5,0.12,7.4,71.92,-5.2,1004,N/A
2018,1,4,7,30,3,7,3,7,-9.5,0.12,7.800000000000001,73.02,-5.4,1004,N/A
2018,1,4,8,0,30,83,37,62,-10.200000000000001,0.12,8.1,69.29,-5.5,1003,N/A
2018,1,4,8,30,52,98,68,138,-10.200000000000001,0.12,8.3,69.29,-5.5,1003,N/A
2018,1,4,9,0,71,179,113,218,-10.600000000000001,0.12,8.6,66.86,-5.4,1003,N/A
2018,1,4,9,30,54,0,54,294,-10.600000000000001,0.12,8.6,65.85,-5.2,1003,N/A
2018,1,4,10,0,69,0,69,361,-10.8,0.12,8.700000000000001,64.24,-5.1000000000000005,1003,N/A
2018,1,4,10,30,88,0,88,419,-10.8,0.12,8.700000000000001,63.21,-4.9,1002,N/A
2018,1,4,11,0,124,6,127,462,-10.9,0.12,8.6,61.65,-4.7,1002,N/A
2018,1,4,11,30,178,33,193,492,-10.9,0.12,8.6,60.72,-4.5,1002,N/A
2018,1,4,12,0,178,29,192,506,-11,0.12,8.5,59.76,-4.3,1002,N/A
2018,1,4,12,30,175,28,188,506,-11,0.12,8.4,58.870000000000005,-4.1000000000000005,1002,N/A
2018,1,4,13,0,161,25,173,489,-11.100000000000001,0.12,8.3,57.32,-3.9000000000000004,1002,N/A
2018,1,4,13,30,103,2,104,458,-11.100000000000001,0.12,8.200000000000001,56.95,-3.8000000000000003,1003,N/A
2018,1,4,14,0,145,38,160,415,-11.700000000000001,0.12,8.200000000000001,53.75,-3.7,1003,N/A
2018,1,4,14,30,134,76,161,357,-11.700000000000001,0.12,8.1,53.800000000000004,-3.7,1004,N/A
2018,1,4,15,0,113,77,136,289,-12.700000000000001,0.12,8.1,49.54,-3.7,1004,N/A
2018,1,4,15,30,64,303,133,212,-12.700000000000001,0.12,8,50.72,-4,1005,N/A
2018,1,4,16,0,46,397,107,132,-13.600000000000001,0.12,8,48.730000000000004,-4.4,1005,N/A
2018,1,4,16,30,27,212,43,55,-13.600000000000001,0.12,8,50.65,-4.9,1006,N/A
2018,1,4,17,0,6,45,5,6,-13.9,0.12,7.9,51.18,-5.4,1007,N/A
2018,1,4,17,30,0,0,0,0,-13.9,0.12,7.800000000000001,52.76,-5.800000000000001,1007,N/A
2018,1,4,18,0,0,0,0,0,-14.200000000000001,0.12,7.800000000000001,53.03,-6.2,1008,N/A
2018,1,4,18,30,0,0,0,0,-14.200000000000001,0.12,7.800000000000001,53.03,-6.2,1008,N/A
2018,1,4,19,0,0,0,0,0,-14.8,0.87,7.9,53.11,-6.800000000000001,1009,N/A
2018,1,4,19,30,0,0,0,0,-14.8,0.87,8,54.77,-7.2,1009,N/A
2018,1,4,20,0,0,0,0,0,-15.5,0.87,8.1,53.21,-7.6000000000000005,1010,N/A
2018,1,4,20,30,0,0,0,0,-15.5,0.87,8.1,55.31,-8.1,1010,N/A
2018,1,4,21,0,0,0,0,0,-16.3,0.87,8.1,53.160000000000004,-8.5,1011,N/A
2018,1,4,21,30,0,0,0,0,-16.3,0.87,7.800000000000001,55.28,-9,1011,N/A
2018,1,4,22,0,0,0,0,0,-17.1,0.87,7.6000000000000005,53.84,-9.5,1011,N/A
2018,1,4,22,30,0,0,0,0,-17.1,0.87,7.5,54.75,-9.700000000000001,1012,N/A
2018,1,4,23,0,0,0,0,0,-17.7,0.87,7.4,53.35,-10,1012,N/A
2018,1,4,23,30,0,0,0,0,-17.7,0.87,7.300000000000001,53.77,-10.100000000000001,1012,N/A
2018,1,5,0,0,0,0,0,0,-18,0.87,7.2,52.96,-10.200000000000001,1012,N/A
2018,1,5,0,30,0,0,0,0,-18,0.87,7.1000000000000005,52.96,-10.200000000000001,1012,N/A
2018,1,5,1,0,0,0,0,0,-18.1,0.87,7,52.63,-10.3,1013,N/A
2018,1,5,1,30,0,0,0,0,-18.1,0.87,7,53.050000000000004,-10.4,1013,N/A
2018,1,5,2,0,0,0,0,0,-18.3,0.87,7,52.13,-10.4,1013,N/A
2018,1,5,2,30,0,0,0,0,-18.3,0.87,6.9,52.6,-10.5,1014,N/A
2018,1,5,3,0,0,0,0,0,-18.5,0.87,6.9,52.660000000000004,-10.700000000000001,1014,N/A
2018,1,5,3,30,0,0,0,0,-18.5,0.87,6.800000000000001,53.08,-10.8,1014,N/A
2018,1,5,4,0,0,0,0,0,-18.7,0.87,6.7,52.86,-10.9,1014,N/A
2018,1,5,4,30,0,0,0,0,-18.6,0.87,6.7,53.33,-11,1015,N/A
2018,1,5,5,0,0,0,0,0,-18.7,0.87,6.6000000000000005,53.36,-11.100000000000001,1015,N/A
2018,1,5,5,30,0,0,0,0,-18.7,0.87,6.4,54.65,-11.4,1015,N/A
2018,1,5,6,0,0,0,0,0,-18.8,0.87,6.2,55.78,-11.700000000000001,1016,N/A
2018,1,5,6,30,0,0,0,0,-18.8,0.87,6.1000000000000005,56.68,-11.9,1016,N/A
2018,1,5,7,0,0,0,0,0,-18.8,0.87,6,57.46,-12.100000000000001,1016,N/A
2018,1,5,7,30,8,92,8,8,-18.8,0.87,6.2,55.7,-11.700000000000001,1017,N/A
2018,1,5,8,0,28,432,65,71,-18.8,0.87,6.5,54.5,-11.4,1017,N/A
2018,1,5,8,30,45,603,144,153,-18.8,0.87,6.800000000000001,52.370000000000005,-10.9,1017,N/A
2018,1,5,9,0,52,759,233,239,-18.900000000000002,0.87,7.1000000000000005,49.38,-10.3,1018,N/A
2018,1,5,9,30,66,832,319,319,-18.900000000000002,0.87,7.2,47.47,-9.8,1018,N/A
2018,1,5,10,0,77,860,387,389,-18.900000000000002,0.87,7.4,45.730000000000004,-9.3,1019,N/A
2018,1,5,10,30,77,888,438,450,-18.900000000000002,0.87,7.4,43.97,-8.8,1019,N/A
2018,1,5,11,0,79,912,482,496,-18.7,0.87,7.4,42.78,-8.3,1019,N/A
2018,1,5,11,30,70,894,486,528,-18.8,0.87,7.4,41.43,-7.9,1018,N/A
2018,1,5,12,0,72,893,498,543,-18.6,0.87,7.5,40.9,-7.6000000000000005,1018,N/A
2018,1,5,12,30,71,888,494,542,-18.6,0.87,7.5,40.58,-7.5,1018,N/A
2018,1,5,13,0,80,920,507,525,-18.6,0.87,7.5,39.92,-7.300000000000001,1018,N/A
2018,1,5,13,30,75,907,473,493,-18.6,0.87,7.4,40.27,-7.4,1019,N/A
2018,1,5,14,0,69,882,424,445,-18.7,0.87,7.4,40.21,-7.5,1019,N/A
2018,1,5,14,30,65,853,368,385,-18.7,0.87,7.300000000000001,41.15,-7.800000000000001,1019,N/A
2018,1,5,15,0,61,819,305,312,-18.900000000000002,0.87,7.2,41.54,-8.1,1019,N/A
2018,1,5,15,30,47,711,212,231,-18.900000000000002,0.87,6.9,43.57,-8.700000000000001,1020,N/A
2018,1,5,16,0,43,595,136,145,-19.1,0.87,6.6000000000000005,44.52,-9.200000000000001,1020,N/A
2018,1,5,16,30,27,319,52,63,-19.1,0.87,6.300000000000001,45.980000000000004,-9.600000000000001,1021,N/A
2018,1,5,17,0,5,55,5,7,-19.1,0.87,6,47.13,-9.9,1021,N/A
2018,1,5,17,30,0,0,0,0,-19.1,0.87,5.9,47.93,-10.100000000000001,1022,N/A
2018,1,5,18,0,0,0,0,0,-19,0.87,5.800000000000001,48.61,-10.200000000000001,1022,N/A
2018,1,5,18,30,0,0,0,0,-19,0.87,5.800000000000001,48.61,-10.200000000000001,1022,N/A
2018,1,5,19,0,0,0,0,0,-18.900000000000002,0.87,5.6000000000000005,49.800000000000004,-10.4,1023,N/A
2018,1,5,19,30,0,0,0,0,-18.900000000000002,0.87,5.6000000000000005,49.800000000000004,-10.4,1023,N/A
2018,1,5,20,0,0,0,0,0,-18.8,0.87,5.5,50.19,-10.4,1023,N/A
2018,1,5,20,30,0,0,0,0,-18.8,0.87,5.5,50.19,-10.4,1023,N/A
2018,1,5,21,0,0,0,0,0,-18.8,0.87,5.5,50.32,-10.4,1024,N/A
2018,1,5,21,30,0,0,0,0,-18.8,0.87,5.5,50.72,-10.5,1024,N/A
2018,1,5,22,0,0,0,0,0,-18.8,0.87,5.5,50.76,-10.600000000000001,1024,N/A
2018,1,5,22,30,0,0,0,0,-18.8,0.87,5.4,51.160000000000004,-10.700000000000001,1024,N/A
2018,1,5,23,0,0,0,0,0,-19,0.87,5.4,50.34,-10.700000000000001,1024,N/A
2018,1,5,23,30,0,0,0,0,-19,0.87,5.4,50.75,-10.8,1024,N/A
2018,1,6,0,0,0,0,0,0,-19.200000000000003,0.87,5.300000000000001,50.25,-10.9,1024,N/A
2018,1,6,0,30,0,0,0,0,-19.200000000000003,0.87,5.2,51.050000000000004,-11.100000000000001,1024,N/A
2018,1,6,1,0,0,0,0,0,-19.3,0.87,5.1000000000000005,51.03,-11.200000000000001,1025,N/A
2018,1,6,1,30,0,0,0,0,-19.3,0.87,4.9,52.26,-11.5,1025,N/A
2018,1,6,2,0,0,0,0,0,-19.400000000000002,0.87,4.6000000000000005,53.08,-11.8,1025,N/A
2018,1,6,2,30,0,0,0,0,-19.400000000000002,0.87,4.6000000000000005,54,-12,1026,N/A
2018,1,6,3,0,0,0,0,0,-19.5,0.87,4.6000000000000005,54.53,-12.200000000000001,1026,N/A
2018,1,6,3,30,0,0,0,0,-19.5,0.87,4.6000000000000005,54.97,-12.3,1026,N/A
2018,1,6,4,0,0,0,0,0,-19.6,0.87,4.6000000000000005,54.79,-12.4,1026,N/A
2018,1,6,4,30,0,0,0,0,-19.6,0.87,4.6000000000000005,55.74,-12.600000000000001,1027,N/A
2018,1,6,5,0,0,0,0,0,-19.8,0.87,4.6000000000000005,56.29,-12.9,1027,N/A
2018,1,6,5,30,0,0,0,0,-19.8,0.87,4.7,56.29,-12.9,1027,N/A
2018,1,6,6,0,0,0,0,0,-20,0.87,4.800000000000001,55.800000000000004,-13,1028,N/A
2018,1,6,6,30,0,0,0,0,-20,0.87,4.9,55.800000000000004,-13,1028,N/A
2018,1,6,7,0,0,0,0,0,-20.1,0.87,5,55.050000000000004,-13,1028,N/A
